User,Date,NumOfActsInDay
19893,2010-06-26,47
19893,2010-06-28,78
19893,2010-07-10,45
19893,2010-07-26,37
19893,2010-07-28,13
19893,2010-07-29,12
19893,2010-08-05,19
19893,2010-08-10,12
19893,2010-08-16,26
19893,2010-08-26,16
19893,2010-08-27,89
19893,2010-08-30,36
19893,2010-09-02,63
19893,2010-09-11,24
19893,2010-09-13,24
19893,2010-09-21,20
19893,2010-09-24,32
19893,2010-10-07,16
19893,2010-10-08,29
19893,2010-10-22,44
19893,2010-11-02,24
19893,2010-11-04,14
19893,2010-11-08,97
19893,2010-11-10,11
19893,2010-11-11,16
19893,2010-11-19,16
19893,2010-12-28,21
19893,2010-12-29,43
19893,2011-01-10,39
19893,2011-01-11,38
19893,2011-02-07,13
19893,2011-02-13,20
19893,2011-02-24,44
19893,2011-02-25,26
19893,2011-02-28,23
19893,2011-03-01,39
19893,2011-03-06,40
19893,2011-03-07,11
19893,2011-03-09,16
19893,2011-03-13,20
19893,2011-03-17,10
19893,2011-03-26,35
19893,2011-03-28,28
19893,2011-03-29,68
19893,2011-04-05,7
19893,2011-04-13,19
19893,2011-04-16,27
19893,2011-05-04,13
19893,2011-05-06,9
19893,2011-05-12,15
19893,2011-05-29,19
19893,2011-05-30,49
19893,2011-06-02,47
19893,2011-06-06,60
19893,2011-06-07,19
19893,2011-06-23,11
19893,2011-06-24,15
19957,2009-12-01,14
19957,2009-12-05,10
19957,2009-12-07,11
19957,2009-12-09,42
19957,2009-12-14,11
19957,2009-12-15,23
19957,2009-12-16,91
19957,2009-12-17,54
19957,2009-12-19,26
19957,2009-12-21,29
19957,2009-12-22,13
19957,2009-12-23,139
19957,2009-12-25,167
19957,2009-12-26,134
19957,2009-12-27,26
19957,2009-12-28,16
19957,2009-12-29,13
19957,2009-12-30,31
19957,2009-12-31,23
19957,2010-01-01,53
19957,2010-01-02,67
19957,2010-01-03,38
19957,2010-01-04,56
19957,2010-01-05,59
19957,2010-01-06,8
19957,2010-01-07,28
19957,2010-01-09,22
19957,2010-01-10,51
19957,2010-01-12,87
19957,2010-01-15,41
19957,2010-01-16,219
19957,2010-01-17,273
19957,2010-01-18,100
19957,2010-01-19,196
19957,2010-01-25,49
19957,2010-01-26,44
19957,2010-01-27,87
19957,2010-01-28,104
19957,2010-01-29,34
19957,2010-01-30,103
19957,2010-01-31,59
19957,2010-02-01,27
19957,2010-02-03,31
19957,2010-02-04,47
19957,2010-02-05,15
19957,2010-02-08,24
19957,2010-02-09,17
19957,2010-02-19,11
19957,2010-02-22,9
19957,2010-02-23,10
19957,2010-02-24,19
19957,2010-02-26,22
19957,2010-02-27,33
19957,2010-03-02,7
19957,2010-03-06,13
19957,2010-03-07,16
19957,2010-03-10,25
19957,2010-03-26,30
19957,2010-03-29,14
19957,2010-03-30,12
19957,2010-03-31,97
19957,2010-04-02,30
19957,2010-04-03,18
19957,2010-04-06,25
19957,2010-04-10,27
19957,2010-04-13,15
19957,2010-04-14,47
19957,2010-04-15,20
19957,2010-04-16,10
19957,2010-04-20,32
19957,2010-04-25,49
19957,2010-04-27,11
19957,2010-04-30,23
19957,2010-05-07,10
19957,2010-05-14,11
19957,2010-05-16,17
19957,2010-05-19,14
19957,2010-05-20,26
19957,2010-05-28,22
19957,2010-05-29,45
19957,2010-05-30,106
19957,2010-05-31,29
19957,2010-06-03,40
19957,2010-06-05,92
19957,2010-06-06,38
19957,2010-06-10,38
19957,2010-06-11,10
19957,2010-06-12,14
19957,2010-06-18,40
19957,2010-06-19,16
19957,2010-06-24,18
19957,2010-06-27,23
19957,2010-07-02,110
19957,2010-07-05,88
19957,2010-07-09,8
19957,2010-07-10,25
19957,2010-07-15,10
19957,2010-07-22,18
19957,2010-07-23,16
19957,2010-07-26,13
19957,2010-07-30,26
19957,2010-07-31,34
19957,2010-08-02,22
19957,2010-08-14,12
19957,2010-08-15,80
19957,2010-08-16,131
19957,2010-08-17,97
19957,2010-08-18,14
19957,2010-08-19,37
19957,2010-08-20,26
19957,2010-08-21,41
19957,2010-08-22,26
19957,2010-08-23,52
19957,2010-08-24,12
19957,2010-08-26,9
19957,2010-08-27,21
19957,2010-08-29,148
19957,2010-09-01,17
19957,2010-09-03,48
19957,2010-09-04,61
19957,2010-09-05,109
19957,2010-09-06,353
19957,2010-09-07,547
19957,2010-09-08,536
19957,2010-09-09,216
19957,2010-09-10,115
19957,2010-09-12,71
19957,2010-09-13,14
19957,2010-09-19,135
19957,2010-09-26,61
19957,2010-10-08,53
19957,2010-10-10,9
19957,2010-10-14,14
19957,2010-10-16,216
19957,2010-11-03,176
19957,2010-11-04,63
19957,2010-11-14,121
19957,2010-11-18,54
19957,2010-11-19,60
19957,2010-11-20,84
19957,2010-11-21,111
19957,2010-11-22,49
19957,2010-11-25,63
19957,2010-11-26,646
19957,2010-11-27,62
19957,2010-11-28,132
19957,2010-11-29,16
19957,2010-12-01,296
19957,2010-12-02,11
19957,2010-12-03,69
19957,2010-12-04,96
19957,2010-12-05,32
19957,2010-12-06,19
19957,2010-12-09,19
19957,2010-12-11,29
19957,2010-12-12,83
19957,2010-12-17,318
19957,2010-12-18,14
19957,2010-12-19,56
19957,2010-12-20,103
19957,2010-12-27,20
19957,2011-01-19,13
19957,2011-02-07,18
19957,2011-02-10,39
19957,2011-03-12,17
19957,2011-03-18,10
19957,2011-03-19,15
19957,2011-03-20,28
19957,2011-03-23,40
19957,2011-05-07,231
19957,2011-05-24,10
19957,2011-05-28,183
19957,2011-05-29,399
19957,2011-05-30,17
19957,2011-06-04,59
20297,2009-11-16,9
20297,2009-11-18,13
20297,2009-11-22,12
20297,2009-11-23,38
20297,2009-11-25,13
20297,2009-11-26,10
20297,2009-12-04,18
20297,2009-12-05,11
20297,2009-12-06,17
20297,2009-12-11,15
20297,2009-12-16,42
20297,2009-12-19,16
20297,2009-12-22,24
20297,2009-12-29,18
20297,2010-01-05,18
20297,2010-01-09,32
20297,2010-01-12,16
20297,2010-01-13,18
20297,2010-01-15,22
20297,2010-01-18,14
20297,2010-01-27,18
20297,2010-01-29,42
20297,2010-01-31,43
20297,2010-02-01,41
20297,2010-02-02,19
20297,2010-02-03,22
20297,2010-02-09,15
20297,2010-02-12,19
20297,2010-02-13,35
20297,2010-02-17,53
20297,2010-02-23,23
20297,2010-02-25,31
20297,2010-02-28,59
20297,2010-03-05,32
20297,2010-03-08,24
20297,2010-03-10,38
20297,2010-03-12,11
20297,2010-03-13,30
20297,2010-03-14,10
20297,2010-03-18,18
20297,2010-03-20,12
20297,2010-03-22,13
20297,2010-03-24,17
20297,2010-03-25,13
20297,2010-04-01,9
20297,2010-04-03,16
20297,2010-04-04,11
20297,2010-04-10,14
20297,2010-04-17,11
20297,2010-04-24,23
20297,2010-04-25,23
20297,2010-04-29,12
20297,2010-05-02,14
20297,2010-05-03,17
20297,2010-05-16,12
20297,2010-05-17,10
20316,2009-12-04,37
20316,2009-12-10,31
20316,2009-12-11,45
20316,2009-12-12,56
20316,2009-12-13,143
20316,2009-12-14,38
20316,2009-12-15,90
20316,2009-12-16,38
20316,2009-12-17,161
20316,2009-12-18,51
20316,2009-12-19,115
20316,2009-12-20,49
20316,2009-12-21,26
20316,2009-12-22,104
20316,2009-12-23,60
20316,2009-12-24,72
20316,2009-12-25,12
20316,2009-12-27,17
20316,2009-12-28,52
20316,2009-12-29,172
20316,2009-12-31,86
20316,2010-01-01,30
20316,2010-01-02,24
20316,2010-01-03,71
20316,2010-01-04,216
20316,2010-01-05,10
20316,2010-01-06,177
20316,2010-01-07,11
20316,2010-01-09,120
20316,2010-01-11,28
20316,2010-01-12,95
20316,2010-01-13,127
20316,2010-01-14,102
20316,2010-01-15,38
20316,2010-01-16,92
20316,2010-01-18,24
20316,2010-01-19,17
20316,2010-01-20,26
20316,2010-01-21,30
20316,2010-01-22,33
20316,2010-01-23,42
20316,2010-01-26,26
20316,2010-01-27,41
20316,2010-01-28,53
20316,2010-01-29,152
20316,2010-01-30,74
20316,2010-02-01,328
20316,2010-02-02,59
20316,2010-02-03,157
20316,2010-02-04,37
20316,2010-02-05,41
20316,2010-02-06,54
20316,2010-02-07,13
20316,2010-02-08,229
20316,2010-02-09,85
20316,2010-02-10,100
20316,2010-02-11,101
20316,2010-02-12,70
20316,2010-02-13,69
20316,2010-02-14,10
20316,2010-02-15,68
20316,2010-02-16,9
20316,2010-02-17,28
20316,2010-02-18,22
20316,2010-02-19,10
20316,2010-02-22,39
20316,2010-02-23,10
20316,2010-02-24,41
20316,2010-02-25,50
20316,2010-02-26,178
20316,2010-02-27,43
20316,2010-02-28,134
20316,2010-03-01,14
20316,2010-03-04,37
20316,2010-03-05,34
20316,2010-03-06,19
20316,2010-03-08,16
20316,2010-03-10,10
20316,2010-03-14,25
20316,2010-03-16,12
20316,2010-03-17,21
20316,2010-03-23,45
20316,2010-03-24,32
20316,2010-03-25,15
20316,2010-03-26,51
20316,2010-03-27,31
20316,2010-03-28,14
20316,2010-03-29,26
20316,2010-04-05,27
20316,2010-04-06,9
20316,2010-04-07,27
20316,2010-04-09,16
20316,2010-04-10,10
20316,2010-04-11,18
20316,2010-04-14,22
20316,2010-04-17,18
20316,2010-04-18,24
20316,2010-04-20,54
20316,2010-04-21,26
20316,2010-04-22,9
20316,2010-04-23,21
20316,2010-04-24,27
20316,2010-04-25,9
20316,2010-04-27,9
20316,2010-04-29,46
20316,2010-04-30,82
20316,2010-05-06,17
20316,2010-05-10,20
20316,2010-05-11,25
20316,2010-05-16,10
20316,2010-05-23,9
20316,2010-05-24,22
20316,2010-05-26,17
20316,2010-05-31,54
20316,2010-06-03,22
20316,2010-06-07,45
20316,2010-06-08,44
20316,2010-06-09,20
20316,2010-06-11,41
20316,2010-06-14,54
20316,2010-06-15,88
20316,2010-06-18,11
20316,2010-06-19,20
20316,2010-06-22,42
20316,2010-06-28,137
20316,2010-07-04,104
20316,2010-07-15,10
20316,2010-07-21,11
20316,2010-08-03,96
20316,2010-08-22,19
20316,2010-08-23,38
20316,2010-08-25,50
20316,2010-08-26,109
20316,2010-08-27,18
20316,2010-08-29,16
20316,2010-08-30,13
20316,2010-08-31,72
20316,2010-09-04,85
20316,2010-09-08,138
20316,2010-09-09,34
20316,2010-09-10,167
20316,2010-09-11,187
20316,2010-09-12,178
20316,2010-09-18,111
20316,2010-09-19,67
20316,2010-10-02,67
20316,2010-10-03,32
20316,2010-10-12,17
20316,2010-10-17,24
20316,2010-10-18,10
20316,2010-10-19,16
20316,2010-10-21,66
20316,2010-10-23,76
20316,2010-10-30,90
20316,2010-10-31,8
20316,2010-11-02,22
20316,2010-11-05,48
20316,2010-11-07,69
20316,2010-11-08,11
20316,2010-11-11,44
20316,2010-11-12,73
20316,2010-11-13,20
20316,2010-11-14,33
20316,2010-11-17,47
20316,2010-11-18,75
20316,2010-11-19,43
20316,2010-11-20,9
20316,2010-11-24,21
20316,2010-11-25,10
20316,2010-12-04,16
20316,2010-12-06,48
20316,2010-12-07,17
20316,2010-12-08,14
20316,2010-12-17,14
20316,2010-12-18,19
20316,2010-12-21,55
20316,2010-12-22,42
20316,2010-12-25,25
20316,2010-12-27,13
20316,2010-12-28,175
20316,2011-01-15,31
20316,2011-01-24,47
20316,2011-01-31,30
20316,2011-02-15,26
20316,2011-02-19,552
20316,2011-02-23,39
20316,2011-02-24,151
20316,2011-03-02,25
20316,2011-03-07,29
20316,2011-03-08,18
20316,2011-03-11,10
20316,2011-03-12,134
20316,2011-03-13,117
20316,2011-03-14,10
20316,2011-03-15,187
20316,2011-03-16,8
20316,2011-03-17,22
20316,2011-03-18,10
20316,2011-03-20,240
20316,2011-03-21,563
20316,2011-03-26,10
20316,2011-03-27,51
20316,2011-03-28,152
20316,2011-03-29,303
20316,2011-04-08,164
20316,2011-04-12,27
20316,2011-04-15,11
20316,2011-04-20,12
20316,2011-04-27,10
20316,2011-05-04,5
20316,2011-05-18,15
20316,2011-06-07,34
20316,2011-06-10,19
20316,2011-06-12,14
20316,2011-06-17,37
20316,2011-06-28,10
20488,2009-12-19,12
20488,2009-12-21,21
20488,2009-12-24,14
20488,2009-12-28,22
20488,2009-12-29,20
20488,2009-12-30,22
20488,2010-01-02,37
20488,2010-01-03,28
20488,2010-01-05,52
20488,2010-01-06,13
20488,2010-01-07,26
20488,2010-01-09,40
20488,2010-01-10,58
20488,2010-01-11,16
20488,2010-01-13,74
20488,2010-01-14,30
20488,2010-01-15,45
20488,2010-01-16,21
20488,2010-01-17,36
20488,2010-01-19,20
20488,2010-01-20,58
20488,2010-01-21,61
20488,2010-01-22,41
20488,2010-01-23,28
20488,2010-01-24,61
20488,2010-01-25,25
20488,2010-01-26,64
20488,2010-01-27,29
20488,2010-01-28,11
20488,2010-01-29,24
20488,2010-01-30,37
20488,2010-02-03,46
20488,2010-02-04,16
20488,2010-02-05,20
20488,2010-02-06,28
20488,2010-02-07,12
20488,2010-02-09,14
20488,2010-02-10,11
20488,2010-02-13,18
20488,2010-02-15,19
20488,2010-02-16,18
20488,2010-02-17,11
20488,2010-02-19,17
20488,2010-02-20,38
20488,2010-02-22,24
20488,2010-02-23,14
20488,2010-02-24,9
20488,2010-02-25,20
20488,2010-02-26,47
20488,2010-02-28,21
20488,2010-03-01,11
20488,2010-03-03,31
20488,2010-03-05,43
20488,2010-03-09,16
20488,2010-03-11,9
20488,2010-03-13,20
20488,2010-03-15,13
20488,2010-03-19,10
20488,2010-03-28,25
20488,2010-04-01,17
20488,2010-04-02,30
20488,2010-04-04,14
20488,2010-04-10,16
20488,2010-04-13,12
20488,2010-04-15,10
20488,2010-04-18,21
20488,2010-04-21,12
20488,2010-04-25,26
20488,2010-04-27,9
20488,2010-05-01,11
20488,2010-05-07,25
20488,2010-05-09,17
20488,2010-05-12,11
20488,2010-05-15,21
20488,2010-05-18,12
20488,2010-05-23,31
20488,2010-05-29,15
20488,2010-05-30,8
20488,2010-06-03,20
20488,2010-06-05,11
20488,2010-06-10,20
20488,2010-06-13,13
20488,2010-07-02,12
20488,2010-07-03,46
20488,2010-07-04,31
20488,2010-07-10,26
20488,2010-07-15,18
20488,2010-07-16,24
20488,2010-07-17,41
20488,2010-07-30,12
20488,2010-07-31,37
20488,2010-08-02,21
20488,2010-08-04,29
20488,2010-08-06,12
20488,2010-08-09,15
20488,2010-08-10,43
20488,2010-08-11,20
20488,2010-08-12,9
20488,2010-08-20,13
20488,2010-08-24,18
20488,2010-08-25,20
20488,2010-08-29,16
20488,2010-09-06,16
20488,2010-09-16,18
20488,2010-09-30,17
20488,2010-12-02,9
20488,2010-12-05,9
20488,2010-12-07,14
20488,2010-12-13,15
20488,2010-12-17,55
20488,2010-12-19,12
20488,2011-01-22,12
20488,2011-01-27,23
20488,2011-02-05,11
20488,2011-03-17,12
20535,2009-12-23,14
20535,2009-12-27,16
20535,2009-12-28,12
20535,2009-12-29,19
20535,2009-12-30,38
20535,2009-12-31,15
20535,2010-01-04,12
20535,2010-01-17,21
20535,2010-01-28,23
20535,2010-02-02,15
20535,2010-02-05,10
20535,2010-02-06,11
20535,2010-02-07,24
20535,2010-02-11,10
20535,2010-02-12,14
20535,2010-02-13,37
20535,2010-02-14,20
20535,2010-02-15,25
20535,2010-02-16,43
20535,2010-02-19,13
20535,2010-02-21,67
20535,2010-02-22,43
20535,2010-02-23,37
20535,2010-02-24,51
20535,2010-02-27,18
20535,2010-02-28,44
20535,2010-03-01,28
20535,2010-03-03,32
20535,2010-03-04,26
20535,2010-03-05,11
20535,2010-03-07,29
20535,2010-03-08,14
20535,2010-03-09,30
20535,2010-03-10,10
20535,2010-03-11,15
20535,2010-03-12,94
20535,2010-03-13,16
20535,2010-03-15,28
20535,2010-03-16,89
20535,2010-03-17,61
20535,2010-03-18,70
20535,2010-03-19,45
20535,2010-03-20,100
20535,2010-03-21,83
20535,2010-03-22,87
20535,2010-03-23,52
20535,2010-03-24,34
20535,2010-03-25,62
20535,2010-03-26,32
20535,2010-03-27,10
20535,2010-03-28,12
20535,2010-03-29,37
20535,2010-03-30,24
20535,2010-03-31,42
20535,2010-04-01,13
20535,2010-04-07,17
20535,2010-04-10,10
20535,2010-04-11,14
20535,2010-04-12,32
20535,2010-04-13,44
20535,2010-04-22,30
20535,2010-04-25,37
20535,2010-04-28,22
20535,2010-05-06,11
20535,2010-05-12,22
20535,2010-05-14,20
20535,2010-05-15,18
20535,2010-05-18,14
20535,2010-05-19,16
20535,2010-06-29,34
20535,2010-08-19,8
20535,2010-08-26,12
20535,2010-08-29,21
20535,2010-09-10,13
20535,2010-09-27,12
20535,2010-10-27,29
20535,2010-10-28,17
20535,2010-12-28,27
20535,2011-02-20,15
20564,2010-01-30,10
20564,2010-02-20,33
20564,2010-03-06,39
20564,2010-03-11,11
20564,2010-03-13,16
20564,2010-03-23,8
20564,2010-03-26,18
20564,2010-03-27,14
20564,2010-04-05,11
20564,2010-04-17,27
20564,2010-04-23,20
20564,2010-04-24,15
20564,2010-04-27,11
20564,2010-04-30,24
20564,2010-05-01,22
20564,2010-05-08,25
20564,2010-05-09,9
20564,2010-05-13,15
20564,2010-05-31,30
20564,2010-06-04,46
20564,2010-06-05,32
20564,2010-06-10,21
20564,2010-06-11,17
20564,2010-06-12,14
20564,2010-06-13,59
20564,2010-06-16,24
20564,2010-06-17,35
20564,2010-06-19,11
20564,2010-06-20,13
20564,2010-06-21,9
20564,2010-06-22,31
20564,2010-06-23,42
20564,2010-06-24,15
20564,2010-06-26,52
20564,2010-06-27,10
20564,2010-06-28,37
20564,2010-06-30,20
20564,2010-07-01,40
20564,2010-07-04,10
20564,2010-07-17,38
20564,2010-07-19,18
20564,2010-07-21,23
20564,2010-07-23,20
20564,2010-07-24,23
20564,2010-07-30,17
20564,2010-07-31,23
20564,2010-08-02,26
20564,2010-08-05,45
20564,2010-08-06,19
20564,2010-08-07,20
20564,2010-08-09,17
20564,2010-08-13,19
20564,2010-08-14,16
20564,2010-08-15,17
20564,2010-08-20,27
20564,2010-08-29,11
20564,2010-09-10,18
20564,2010-09-17,21
20564,2010-09-24,16
20564,2010-10-20,16
20564,2010-11-07,12
20564,2010-12-06,13
20564,2010-12-19,13
20564,2010-12-20,11
20564,2010-12-28,19
20564,2011-01-01,14
20564,2011-01-14,31
20564,2011-02-10,12
20564,2011-02-17,17
20564,2011-02-25,19
20564,2011-03-25,12
20564,2011-03-30,12
20564,2011-04-10,13
20564,2011-04-30,8
20564,2011-06-21,18
20564,2011-06-22,17
20564,2011-06-24,11
20564,2011-06-25,21
21083,2009-11-22,13
21083,2009-11-27,26
21083,2010-01-07,14
21083,2010-01-09,36
21083,2010-01-14,19
21083,2010-01-16,18
21083,2010-01-24,19
21083,2010-01-31,101
21083,2010-02-03,10
21083,2010-02-04,15
21083,2010-02-07,11
21083,2010-02-09,59
21083,2010-02-13,11
21083,2010-02-17,9
21083,2010-02-18,61
21083,2010-02-20,56
21083,2010-02-27,33
21083,2010-03-01,101
21083,2010-03-02,31
21083,2010-03-03,41
21083,2010-03-04,62
21083,2010-03-05,54
21083,2010-03-06,101
21083,2010-03-09,10
21083,2010-03-11,10
21083,2010-03-13,79
21083,2010-03-14,20
21083,2010-03-17,23
21083,2010-03-18,12
21083,2010-03-19,31
21083,2010-03-21,10
21083,2010-03-26,18
21083,2010-03-27,11
21083,2010-04-05,10
21083,2010-04-06,36
21083,2010-04-09,19
21083,2010-04-10,14
21083,2010-04-13,36
21083,2010-04-14,16
21083,2010-04-15,11
21083,2010-04-16,12
21083,2010-04-23,10
21083,2010-04-24,22
21083,2010-05-05,12
21083,2010-05-10,28
21083,2010-05-11,13
21083,2010-05-18,11
21083,2010-05-19,16
21083,2010-05-21,9
21083,2010-06-09,16
21083,2010-06-10,15
21083,2010-06-13,32
21083,2010-06-21,16
21083,2010-06-22,8
21083,2010-07-17,13
21083,2010-07-28,11
21083,2010-08-15,34
21083,2010-08-17,9
21083,2010-08-29,15
21083,2010-09-03,12
21083,2010-09-18,12
21083,2010-09-24,19
21083,2010-09-26,14
21083,2010-09-27,19
21083,2010-09-30,18
21083,2010-10-09,22
21083,2010-10-10,18
21083,2010-10-13,16
21083,2010-10-17,13
21083,2010-10-23,16
21083,2010-10-29,29
21083,2010-10-30,10
21083,2010-11-12,10
21083,2010-12-03,11
21083,2010-12-08,9
21083,2010-12-10,12
21083,2010-12-11,16
21083,2010-12-18,11
21083,2010-12-22,9
21083,2011-01-14,9
21083,2011-01-16,10
21083,2011-01-29,12
21083,2011-02-12,18
21083,2011-04-12,21
21083,2011-04-27,16
21083,2011-05-10,11
21245,2009-11-19,7
21245,2009-11-20,10
21245,2009-12-10,14
21245,2009-12-12,10
21245,2009-12-14,10
21245,2009-12-16,13
21245,2010-01-19,15
21245,2010-01-21,19
21245,2010-01-29,16
21245,2010-01-31,27
21245,2010-02-04,9
21245,2010-02-05,27
21245,2010-02-06,11
21245,2010-02-10,9
21245,2010-02-11,13
21245,2010-03-11,13
21245,2010-03-12,42
21245,2010-03-13,20
21245,2010-03-26,37
21245,2010-03-27,47
21245,2010-03-31,16
21245,2010-04-01,19
21245,2010-04-03,29
21245,2010-04-15,21
21245,2010-04-23,17
21245,2010-04-25,13
21245,2010-04-29,7
21245,2010-05-01,17
21245,2010-05-07,20
21245,2010-05-25,22
21245,2010-05-27,21
21245,2010-06-02,16
21245,2010-06-06,9
21245,2010-06-26,17
21245,2010-06-27,36
21245,2010-07-03,21
21245,2010-07-16,23
21245,2010-07-20,10
21245,2010-07-21,32
21245,2010-07-23,11
21245,2010-07-24,14
21245,2010-07-26,24
21245,2010-07-27,16
21245,2010-08-01,11
21245,2010-08-03,28
21245,2010-08-04,28
21245,2010-08-06,11
21245,2010-08-18,7
21245,2010-09-11,46
21245,2010-09-26,11
21245,2010-10-05,12
21245,2010-10-13,33
21245,2010-10-19,10
21245,2010-11-18,15
21245,2010-12-22,11
21245,2011-01-25,9
21287,2009-12-04,17
21287,2009-12-16,10
21287,2009-12-17,10
21287,2009-12-30,14
21287,2010-01-05,41
21287,2010-01-06,20
21287,2010-01-07,9
21287,2010-01-16,9
21287,2010-01-31,12
21287,2010-02-03,23
21287,2010-02-04,20
21287,2010-02-05,48
21287,2010-02-07,17
21287,2010-02-10,11
21287,2010-02-12,10
21287,2010-02-16,9
21287,2010-02-19,24
21287,2010-02-22,15
21287,2010-02-23,19
21287,2010-02-24,35
21287,2010-02-26,19
21287,2010-02-28,10
21287,2010-03-03,15
21287,2010-03-04,33
21287,2010-03-05,30
21287,2010-03-07,12
21287,2010-03-10,44
21287,2010-03-11,11
21287,2010-03-12,13
21287,2010-03-16,25
21287,2010-03-17,22
21287,2010-03-19,44
21287,2010-03-20,86
21287,2010-03-21,24
21287,2010-03-22,14
21287,2010-03-23,23
21287,2010-03-24,45
21287,2010-03-25,16
21287,2010-03-26,68
21287,2010-03-27,35
21287,2010-03-31,44
21287,2010-04-06,14
21287,2010-05-30,13
21287,2010-07-06,13
21287,2010-07-10,9
21287,2010-07-18,8
21287,2010-07-23,9
21287,2010-07-30,21
21287,2010-08-02,13
21287,2010-08-11,8
21287,2010-08-14,12
21287,2010-08-16,8
21287,2010-08-17,39
21287,2010-08-18,62
21287,2010-08-19,18
21287,2010-08-21,14
21287,2010-08-22,22
21287,2010-08-24,12
21287,2010-08-27,28
21287,2010-08-28,21
21287,2010-08-29,50
21287,2010-09-01,8
21287,2010-09-11,33
21287,2010-09-15,38
21287,2010-09-16,25
21287,2010-09-17,14
21287,2010-09-18,7
21287,2010-09-24,4
21287,2010-10-08,15
21287,2010-10-10,8
21287,2010-10-17,24
21287,2010-11-02,14
21287,2010-11-05,20
21287,2010-11-06,12
21287,2010-11-07,15
21287,2010-11-11,11
21287,2010-11-19,58
21287,2010-11-20,41
21287,2010-11-24,16
21287,2010-11-25,34
21287,2010-11-26,10
21287,2010-12-01,65
21287,2010-12-19,8
21287,2011-01-22,12
21287,2011-02-19,17
21404,2009-12-12,21
21404,2010-01-23,13
21404,2010-02-01,10
21404,2010-02-02,11
21404,2010-02-21,20
21404,2010-03-13,15
21404,2010-03-27,138
21404,2010-03-28,19
21404,2010-04-03,78
21404,2010-05-04,10
21404,2010-05-12,10
21404,2010-05-15,88
21404,2010-05-19,16
21404,2010-05-20,34
21404,2010-05-21,66
21404,2010-05-24,26
21404,2010-05-27,17
21404,2010-05-28,69
21404,2010-05-29,27
21404,2010-05-30,12
21404,2010-05-31,9
21404,2010-06-02,32
21404,2010-06-03,57
21404,2010-06-05,23
21404,2010-06-13,20
21404,2010-06-17,20
21404,2010-06-27,13
21404,2010-06-29,29
21404,2010-07-02,47
21404,2010-07-03,21
21404,2010-07-05,23
21404,2010-07-12,53
21404,2010-07-13,43
21404,2010-07-16,17
21404,2010-07-21,13
21404,2010-07-31,28
21404,2010-08-01,24
21404,2010-08-05,9
21404,2010-08-06,13
21404,2010-08-12,54
21404,2010-08-18,11
21404,2010-08-19,22
21404,2010-08-21,22
21404,2010-08-27,20
21404,2010-08-28,12
21404,2010-08-29,34
21404,2010-08-31,35
21404,2010-09-01,33
21404,2010-09-03,14
21404,2010-09-05,56
21404,2010-09-13,15
21404,2010-09-19,26
21404,2010-09-30,8
21404,2010-11-06,75
21404,2010-11-28,31
21404,2011-05-27,22
21404,2011-05-28,14
21441,2009-12-17,40
21441,2009-12-18,79
21441,2009-12-19,29
21441,2009-12-20,21
21441,2009-12-21,67
21441,2009-12-22,33
21441,2009-12-23,62
21441,2009-12-24,48
21441,2009-12-25,31
21441,2009-12-27,36
21441,2009-12-28,39
21441,2009-12-29,14
21441,2009-12-30,12
21441,2010-01-02,77
21441,2010-01-03,11
21441,2010-01-04,122
21441,2010-01-05,98
21441,2010-01-07,191
21441,2010-01-08,61
21441,2010-01-09,189
21441,2010-01-13,100
21441,2010-01-14,60
21441,2010-01-15,31
21441,2010-01-18,49
